College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"MOTK","MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS)","MINING ENGINEERING","Phase 1",140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349
"MRCE","MALLA REDDY COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",46162,50325,100634,113566,68473,68947,62970,128191,62605,62605,102447,148749,125995,136080,141407,175510,52676,53259
"MRCE","MALLA REDDY COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",37606,37606,81864,101432,55395,55395,132557,156279,49498,53848,81147,120446,108191,108191,124689,166020,44935,47922
"MRCE","MALLA REDDY COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",39287,43479,96643,109485,59570,59570,53714,53714,53465,55485,100480,128446,120919,131151,140843,171016,50130,50130
"MRCE","MALLA REDDY COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",48498,48498,112989,124819,71486,82314,48498,48498,66377,67291,91371,106429,142423,147668,148790,178018,58285,62933
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",,45285,,102283,,64013,,105921,,60645,,113346,,110128,,172993,,50053
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",,46190,,111208,,69126,,64308,,63929,,146864,,159815,,178960,,48603
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,36226,,90703,,52166,,137778,,49403,,115465,,119512,,166990,,42276
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",,40353,,97461,,60695,,40353,,57738,,131216,,140972,,175581,,46147
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,49776,,143850,,75337,,63950,,71315,,162356,,162340,,175006,,56827
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",,75950,,148937,,96293,,75950,,104603,,109772,,170096,,172777,,91226
"MRCW","MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",,44130,,125173,,69547,,60707,,58399,,163182,,142974,,172984,,46733
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",43637,43637,86561,128772,90710,106789,43637,43637,90804,100441,136667,149488,161649,168860,150511,150511,115159,138154
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",25557,25557,62511,62511,37629,37629,105726,105726,33644,34288,69698,69698,81695,87590,98924,139097,28084,28084
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",21084,21084,48725,51477,30451,30451,60465,151790,28356,28356,52468,62174,68062,68693,81072,88346,23506,23506
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",23647,23647,58317,58317,33893,33893,84827,92420,31287,31287,60767,63621,78324,78324,94630,123448,25577,25577
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",32730,32915,96299,99365,44412,47116,48006,48006,47998,47998,92288,103545,101400,125158,114092,165849,40406,40406
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",51380,59311,97436,111355,93269,96208,51380,59311,77855,77855,51380,90189,116877,155811,146403,179858,72627,101533
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",29664,29664,81129,81129,44536,44536,29664,29664,39817,40437,60972,97289,99796,100748,118441,165898,34003,34003
"MREC","MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",54663,54663,139191,143102,90485,145256,104868,104868,101252,101252,54663,70768,142406,179250,144331,148208,80003,86506
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","CIVIL ENGINEERING","Phase 1",109271,109271,157945,157945,133030,133030,109271,109271,112569,153632,137348,137348,165904,168153,165665,165665,156836,156836
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",45815,45815,86938,86938,65024,73388,45815,61925,63091,66302,67430,154509,127378,127378,138631,143730,56402,58739
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","COMPUTER SCIENCE AND ENGINEERING","Phase 1",34644,38839,77603,92609,54009,61205,56264,56264,54374,56043,59064,74474,101510,109166,118974,118974,48533,56035
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",50330,50330,98051,98051,68648,70535,63470,63470,61447,68171,101988,131181,133830,141299,146676,166124,55922,58727
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",43345,43345,81589,126923,74319,78724,43345,43345,60454,84508,124123,124123,143756,143756,140672,167700,60267,60267
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",77890,77890,150512,150512,110634,110634,77890,77890,103420,107655,131489,131489,156787,156787,148522,179076,104273,109716
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","INFORMATION TECHNOLOGY","Phase 1",47213,53321,123105,123105,69072,77581,47213,53321,68562,78141,98644,164525,137994,146178,163387,163387,60390,60390
"MREM","MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES","MECHANICAL ENGINEERING","Phase 1",87621,87621,163838,163838,145319,145319,87621,113369,112810,112810,158721,158721,171297,175909,169348,170505,137658,137658
"MREW","MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",,48263,,121396,,69339,,71578,,71358,,138361,,161669,,176192,,58103
"MREW","MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,45520,,109579,,65554,,106083,,64801,,140136,,131498,,171910,,57730
"MREW","MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",,42651,,120110,,68617,,42651,,68312,,144848,,160868,,172798,,57848
"MREW","MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,62850,,160200,,99932,,85661,,82754,,163189,,171417,,179081,,76190
"MRTN","ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",32669,32669,66285,66285,48136,49423,141768,143737,46470,46470,84148,104340,102413,110741,132125,164340,37384,37384
"MRTN","ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",37826,37826,86649,86649,53142,53142,160258,160258,49492,52083,94162,106205,123171,126818,149052,178461,41254,41254
"MRTN","ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",55424,55424,130050,130050,69255,76966,55424,131343,69847,73909,132434,139528,151696,151696,168355,180313,61114,65696
"MRTN","ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",61939,82398,153214,153214,102472,105163,61939,82398,101516,101516,61939,82398,95442,152456,170069,170856,76413,121007
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",83693,124256,178383,178383,179567,179567,83693,124256,179627,179627,83693,158829,177769,177769,175627,175627,155054,155054
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",85310,85310,153944,154297,153181,153181,132794,132794,131587,131587,160738,160738,173039,173039,165597,169802,85310,85310
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 1",106884,106884,170658,170658,174559,175466,106884,106884,176269,176269,106884,135018,155985,155985,170374,170374,106884,106884
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",119161,119161,164274,164274,158710,158710,119161,119161,159717,159717,153078,153078,171713,171713,172418,172418,119161,119161
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",116689,116689,179568,179568,180416,180416,116689,116689,126810,173471,116689,174079,180253,180253,176260,176260,116689,116689
"MTEC","MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",109928,109928,168789,168789,109928,109928,109928,109928,109928,109928,109928,109928,167068,167068,151097,151097,109928,109928
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY)","Phase 1",12278,12536,34281,38223,19275,19275,12278,12536,19345,19345,33824,33824,49630,60679,56092,56092,13038,13038
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",53117,53682,86529,115030,82608,88387,70845,70845,69672,79603,115757,115757,136839,147485,121741,168071,78726,90367
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",10071,10457,28911,29493,14590,16062,10071,10457,15554,16490,10071,43832,46924,46924,41153,53315,11111,11111
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",9056,9311,24028,25134,12572,15500,49107,49107,13558,13558,24980,33649,42013,42013,39433,43393,9872,10373
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 1",11668,11668,36056,36056,16816,16816,63650,63650,17665,17800,11668,40966,56562,56562,51145,66847,12410,12410
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",8406,10363,20132,21251,12945,15878,8406,10363,15588,15588,25565,25565,35268,42951,40333,40333,10282,10449
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",16933,16933,47428,47428,24779,24779,29638,29638,21918,22407,42705,45308,67564,67564,69045,83190,18629,19143
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",20818,29804,71131,84013,43275,43275,20818,29804,37056,66118,96059,96059,99977,99977,88610,104587,42543,42543
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",13773,13773,39614,39614,21584,21584,49366,49366,20190,20190,28097,48284,63397,63397,71808,81917,14651,14651
"MVSR","M V S R ENGINEERING COLLEGE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",44386,68506,69007,104279,76082,76082,70209,70209,92754,107118,82857,128791,113139,165457,140236,150520,71712,85484
"NGIT","NEIL GOGTE INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",11038,11451,30526,32956,16481,16680,41125,41125,17248,17248,42447,43392,54732,57795,61149,99915,12814,12814
"NGIT","NEIL GOGTE INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",12813,12813,33941,38803,17899,17899,12813,48078,18818,19040,39796,49749,64975,66839,76410,99995,13564,13564
"NGMA","NIGAMA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 1",109396,109396,163541,163541,158616,158616,149689,149689,140763,140763,162468,162468,180311,180311,175335,175335,163555,163555
"NGMA","NIGAMA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",125758,125758,138563,138563,147366,158276,125758,125758,125758,125758,125758,125758,125758,158834,146046,146046,125758,125758
"NGMA","NIGAMA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",138772,138772,138772,138772,138772,149068,138772,138772,138772,138772,138772,138772,138772,138772,138772,138772,138772,138772
"NIET","NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","Phase 1",180368,180368,180368,180394,180416,180368,180368,180381,180368,180368,180368,180368,180371,180376,180419,180409,180368,180368
"NIET","NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",69886,69886,161214,162591,129321,134034,69886,69886,101491,101491,69886,161086,171494,176438,177918,177918,105532,109729
"NIET","NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",131627,131627,152353,155980,131627,131627,137363,137363,156966,160403,149720,149720,171451,178012,171626,173481,137768,156859
"NIET","NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",180368,180368,180368,180394,180416,180368,180368,180381,180368,180368,180368,180368,180371,180376,180419,180409,180368,180368
"NNRG","NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",111321,111321,113344,113344,111321,152970,111321,111321,140928,140928,111321,111321,171243,171361,158291,174283,136880,136880
"NNRG","NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",52479,52479,98391,132135,71799,73462,52479,52479,70564,70564,108414,144496,153842,164933,155192,178340,58605,59626
"NNRG","NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",41614,41614,84918,98781,59897,68533,153918,153918,56384,58798,107483,110126,125190,125875,146416,168841,49262,49262
"NNRG","NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",48649,52332,104834,123353,66512,74786,66846,66846,66522,66522,112731,120680,150466,159030,165219,177561,55933,55933
"NNRG","NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",61837,63518,140840,154805,92124,95524,83260,95775,81881,94444,164612,164612,166468,167615,169185,175150,78764,78764
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",97542,97542,135248,135248,125626,132078,97542,97542,97542,140958,97542,97542,172197,177441,172276,175662,122154,149010
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",60740,60740,118307,135759,81035,84732,60740,60740,77878,77878,110216,120337,164815,167347,163620,179187,68452,68452
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",53754,53754,111539,114846,75385,76630,70598,71129,70085,70758,123667,149694,144639,162411,164532,178191,61750,61750
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",57643,59516,127057,130419,80179,82727,78142,78142,78033,78033,129065,157029,159134,166091,168040,169203,66202,68293
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",66750,70675,135667,154057,92184,96171,90599,90599,89995,94682,161897,161897,166263,169685,170840,171761,76402,76402
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",95674,95674,161966,161966,114426,121202,95674,95674,104622,117474,95674,95674,172308,178197,169738,169845,104318,107976
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",60500,60500,123725,134734,82650,86257,60500,60500,77502,78717,118787,124938,154100,165167,171692,171846,70316,70973
"NRCM","NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",95714,95714,157543,157543,139903,162374,95714,95714,125011,136408,95714,95714,174317,175975,95714,177106,147066,147066
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",105192,105192,146711,148333,160646,161736,105192,105192,130953,164308,132094,157447,171747,173276,175755,176555,158958,158958
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",40503,40503,90469,96551,61524,61524,54318,54318,54018,56727,99965,99965,117561,120040,135252,167628,45259,47908
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",46609,48958,103535,120272,70527,71477,63299,63299,62777,65424,109706,125531,139124,143997,148703,177388,55393,55393
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",63325,65306,123477,141068,88920,98102,92527,92527,92513,92513,141799,142668,166926,169992,171921,173126,80297,84059
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",86370,86370,161256,161256,133521,139992,86370,86370,98216,125749,139987,142444,172200,173338,173559,177753,127006,127006
"NREC","NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",97188,134460,142202,178248,158210,179886,136399,136399,161340,161340,147753,147753,174954,177300,177024,178124,164237,164237
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 1",3172,3368,8230,8765,4015,5995,4920,4920,3294,4873,6900,9894,11539,11539,10200,11002,3832,4673
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","BIO-MEDICAL ENGINEERING","Phase 1",25413,25413,60933,60933,32842,34842,102335,102335,40029,40029,25413,102069,61192,61192,67838,72055,32711,32711
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","CIVIL ENGINEERING","Phase 1",18591,18591,36651,36651,28402,28402,18591,38200,22806,26515,26659,26659,34735,34735,31392,31948,31240,31240
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","COMPUTER SCIENCE AND ENGINEERING","Phase 1",1850,2169,4007,4007,2596,2596,1850,2169,2681,3970,3032,4416,7709,7739,6069,6069,2303,2611
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",3740,5011,10860,10860,5225,6975,16095,16095,6010,6010,6777,12909,15076,15527,16647,16647,5432,5680
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",8408,10010,18702,19904,11199,14479,12326,12326,10749,14246,18531,18531,21369,21369,21008,22587,12745,12745
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","MECHANICAL ENGINEERING","Phase 1",14786,19296,32813,40958,22439,27554,14786,19296,20949,20949,22368,45952,34452,34452,33781,35076,17892,31305
"OUCE","O U COLLEGE OF ENGG  HYDERABAD","MINING ENGINEERING","Phase 1",43031,46896,103389,103389,66861,71673,43031,154904,53536,95216,83737,83737,90060,90060,64207,64207,80710,109990
"OUCT","O U COLLEGE OF TECH  HYDERABAD","CHEMICAL ENGINEERING","Phase 1",30514,30514,67833,67833,42172,65181,84717,84717,46534,46534,58015,58015,94305,94305,67102,67102,50173,67002
"OUCT","O U COLLEGE OF TECH  HYDERABAD","FOOD TECHNOLOGY","Phase 1",56000,56000,76672,156045,88299,88299,76428,76428,68466,86699,114566,126946,112081,115351,106557,117628,115952,115952
"OUCT","O U COLLEGE OF TECH  HYDERABAD","TEXTILE TECHNOLOGY / TEXTILE ENGINEERING","Phase 1",73409,73409,155485,155485,118876,118876,139105,139105,103436,103436,116259,116259,150744,150744,143126,161886,131042,131042
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",117552,117552,174262,174262,152947,179108,117552,117552,178765,178765,117552,117552,172942,179604,176981,176981,157726,157726
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",65311,65311,132657,156781,98568,98568,65311,65311,90594,104105,139455,139455,164687,166188,146388,168654,83434,95580
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",51243,51243,140022,140022,90582,101360,85632,85632,83901,83901,141658,158258,164898,165829,168423,178395,86939,92653
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",53224,53224,82562,96857,75195,77761,53224,76338,71056,74876,114977,153664,134462,134462,165291,167398,75240,88118
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",63440,63440,116000,136187,83273,83273,63440,63440,70744,83853,63440,129552,161074,161074,166889,178293,82258,82258
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",73391,73391,157922,163722,102578,102578,73391,73391,83809,108814,113655,113655,167707,169637,170448,179160,100777,100777
"PALV","PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",111820,111820,151597,151597,130170,130170,111820,111820,122836,126320,164764,164764,169000,175079,179795,179894,125619,125619
